id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
35453,35550,56986,2777,Gl 271A,55Del Gem,,7.335383,21.982320,18.5391,-18.72,-7.76,-15.3,3.500,2.160,F0IV...,0.374,-5.888392,16.151258,6.939513,0.00000646,-0.00001281,-0.00000650,1.9203987458751900,0.38366386981151600,-0.000000090757121,-0.000000037621541,Del,55,Gem,1,35453,Gl 271,11.912420080273700,,,
35806,35904,58350,2827,,31Eta CMa,Aludra,7.401584,-29.303104,609.7561,-3.76,6.66,41.0,2.450,-6.476,B5Ia,-0.083,-190.762166,496.337122,-298.432917,-0.00000620,0.00004711,-0.00000336,1.9377301884963000,-0.5114356374748290,-0.00000001822899438888890,0.000000032288591,Eta,31,CMa,1,35806,,33915.6386905822,Eta,2.509,2.409
35946,36046,58207,2821,,60Iot Gem,,7.428779,27.798080,36.9004,-121.28,-84.43,8.0,3.780,0.945,G9III+...,1.024,-11.927106,30.384970,17.208794,0.00001498,0.00002122,-0.00000954,1.944849859157220,0.48516802737833800,-0.0000005879820317777780,-0.00000040932819,Iot,60,Gem,1,35946,,36.47539469256080,,,
36087,36188,58715,2845,,3Bet CMi,Gomeisa,7.452512,8.289315,49.5786,-50.28,-38.45,22.0,2.890,-0.586,B8Vvar,-0.097,-18.209817,45.556204,7.147858,0.00000246,0.00002640,-0.00000590,1.9510630590622100,0.144675846904975,-0.00000024376431858333300,-0.00000018641086,Bet,3,CMi,1,36087,,149.41699574067000,Bet,2.896,2.876
36274,36377,59717,2878,,Sig Pup,,7.487179,-43.301432,59.3824,-59.86,188.73,88.0,3.250,-0.618,K5III SB,1.509,-16.404069,39.982094,-40.727160,-0.00002306,0.00010161,-0.00002219,1.9601388026671400,-0.7557525678474840,-0.00000029020946918055600,0.000000914988859,Sig,,Pup,1,36274,,153.88631498199600,Sig,3.265,3.225
36744,36850,60179,2891,Gl 278A,66Alp Gem,Castor,7.576634,31.888276,15.5958,-206.33,-148.18,6.0,1.580,0.615,A2Vm,0.034,-5.311938,12.130011,8.238737,0.00000983,0.00001645,-0.00000627,1.983558270234410,0.5565554130270290,-0.0000010003160670902800,-0.000000718396911,Alp,66,Gem,1,36744,Gl 278,49.43106869868350,,,
37124,37229,61555,2948,,,,7.647186,-26.803836,106.2699,-17.00,23.08,24.0,3.800,-1.332,B5IV,-0.159,-39.647242,86.168417,-47.921159,-0.00000344,0.00002843,-0.00000046,2.0020287378396500,-0.4678151949187760,-0.00000008241832569444440,0.000000111894997,,,Pup,1,37124,,297.0297844017860,,,
37173,37279,61421,2943,Gl 280A,10Alp CMi,Procyon,7.655033,5.224993,3.5142,-716.57,-1034.58,-4.0,0.400,2.671,F5IV-V,0.432,-1.469312,3.176170,0.320024,0.00001212,0.00000289,-0.00001792,2.004083041242830,0.09119333187796,-0.0000034740293907569400,-0.000005015785376,Alp,10,CMi,1,37173,Gl 280,7.4404636619191900,,,
37340,37447,61935,2970,,26Alp Mon,,7.687454,-9.551131,45.3104,-74.80,-19.64,11.0,3.940,0.659,K0III,1.022,-19.103696,40.392645,-7.518267,0.00001042,0.00001641,-0.00000612,2.0125706488944600,-0.16669868015230300,-0.0000003626406330555560,-0.000000095217406,Alp,26,Mon,1,37340,,47.46789794829220,,,
37397,37504,63295,3024,,Zet Vol,,7.697004,-72.606098,43.2339,33.38,15.29,48.0,3.930,0.751,K0III,1.033,-5.555002,11.669749,-41.257317,-0.00001394,0.00001300,-0.00004589,2.0150710100195600,-1.2672154673799000,0.00000016183080656944400,0.000000074128011,Zet,,Vol,1,37397,,43.61139713930640,,,
37570,37677,62623,2996,,3    Pup,,7.730130,-28.954826,100000.0000,-4.57,3.88,25.0,3.940,-16.060,A2Iab,0.160,-38291.587533,78676.767410,-48411.988585,0.00158373,0.00180838,0.00163342,2.02374340313513,-0.5053570434057630,-0.00000002215598520138890,0.00000001881077,,3,Pup,1,37570,,231206479.01755900,,,
37633,37740,62345,2985,,77Kap Gem,,7.740793,24.397993,43.3463,-22.45,-56.24,21.0,3.570,0.385,G8III,0.932,-17.374205,35.446541,17.905243,-0.00000652,0.00002402,-0.00000189,2.0265349136441300,0.42582530023188600,-0.00000010884067128472200,-0.000000272659213,Kap,77,Gem,1,37633,,61.09420249055720,,,
37711,37819,63032,3017,,,,7.754249,-37.968584,347.2222,-10.77,5.97,17.0,3.620,-4.083,K4III,1.706,-121.341631,245.368054,-213.621366,0.00000743,0.00002586,-0.00000277,2.0300577261237100,-0.66267680174546,-0.000000052214433395833300,0.000000028943376,,,Pup,1,37711,,3742.8291224080500,,,
37718,37826,62509,2990,Gl 286,78Bet Gem,Pollux,7.755277,28.026199,10.3584,-625.69,-45.95,3.6,1.160,1.084,K0IIIvar,0.991,-4.055465,8.195180,4.867171,0.00002624,0.00001782,-0.00000031,2.0303268874812200,0.4891494417459980,-0.0000030334307178680600,-0.000000222771886,Bet,78,Gem,1,37718,,32.09223768048430,,,
38062,38170,63700,3045,,7Xi  Pup,,7.821571,-24.859786,367.6471,-5.56,-0.71,3.0,3.340,-4.487,G6Ia,1.218,-153.118527,296.362603,-154.558514,0.00000777,0.00000655,-0.00000244,2.0476824881381400,-0.43388511111904900,-0.00000002695564063888890,-0.000000003442177,Xi,7,Pup,1,38062,,5430.002130657380,,,
38304,38414,64440,3080,,,,7.870288,-40.575786,108.1081,-13.89,5.30,24.0,3.710,-1.459,G5III...,1.012,-38.618552,72.465137,-70.319408,-0.00000319,0.00002147,-0.00001386,2.060436618769570,-0.7081810611676560,-0.00000006734062022916670,0.000000025695125,,,Pup,1,38304,,333.8873767251230,,,
38713,38827,65575,3117,,Chi Car,,7.946313,-52.982360,139.4700,-28.38,16.76,19.0,3.460,-2.262,B3IVp,-0.177,-40.958494,73.302689,-111.359983,0.00000663,0.00002747,-0.00000869,2.080339758086430,-0.924716624020745,-0.00000013759012254166700,0.000000081254772,Chi,,Car,1,38713,,699.5197810512140,Chi,3.467,3.457
39318,39429,66811,3165,,Zet Pup,Naos,8.059737,-40.003148,332.2259,-30.82,16.77,-24.0,2.210,-5.397,O5IAf,-0.269,-130.674899,218.376203,-213.564535,0.00004333,0.00002425,0.00003647,2.110034132578710,-0.6981866375965280,-0.00000014941957634722200,0.000000081303254,Zet,,Pup,1,39318,,12554.51673687140,Zet,2.224,2.194
39644,39757,67523,3185,,15Rho Pup,,8.125737,-24.304324,19.4818,-83.29,46.38,46.0,2.830,1.382,F2mF5IIp,0.458,-9.379037,15.076242,-8.018549,-0.00001692,0.00004209,-0.00001537,2.127312993738500,-0.4241904755048810,-0.00000040380131453472200,0.000000224856585,Rho,15,Pup,1,39644,,24.389337302789100,Rho,2.875,2.775
39840,39953,68273,3207,,Gam2Vel,,8.158876,-47.336588,342.4658,-5.93,9.90,35.0,1.750,-5.923,WC8 + O9I,-0.145,-124.300149,195.993257,-251.831601,-0.00001115,0.00003596,-0.00001518,2.135988613442300,-0.8261793110301530,-0.000000028749451256944400,0.000000047996554,Gam-2,,Vel,1,39840,,20379.803862870500,Gam-2,1.767,1.727
40411,40526,69267,3249,,17Bet Cnc,,8.275256,9.185545,93.0233,-46.80,-48.65,22.0,3.530,-1.313,K4III,1.481,-51.522087,76.015371,14.849540,0.00000304,0.00003313,-0.00001807,2.166456903687980,0.16031799820876900,-0.0000002268928025,-0.000000235861855,Bet,17,Cnc,1,40411,,291.87708481971400,,,
40921,41037,71129,3307,,Eps Car,Avior,8.375236,-59.509483,185.5288,-25.34,22.72,2.0,1.860,-4.482,K3III+B2V,1.196,-54.837080,76.515238,-159.872623,0.00000766,0.00002843,0.00000861,2.192631676046870,-1.038636414190410,-0.00000012285178665277800,0.000000110149668,Eps,,Car,1,40921,,5405.053537086700,,,
41190,41307,71155,3314,,,,8.427676,-3.906424,37.5094,-66.05,-24.20,10.0,3.910,1.039,A0V,-0.012,-22.215080,30.115144,-2.555415,0.00000379,0.00001510,-0.00000509,2.206360325079940,-0.0681799535929625,-0.0000003202194360069440,-0.00000011732491,,,Hya,1,41190,,33.45029868260140,,,
41195,41312,71878,3347,NN 3499,Bet Vol,,8.428951,-66.136890,32.9707,-35.83,-152.15,27.4,3.770,1.179,K2IIIvar,1.132,-7.921708,10.731349,-30.152411,0.00001108,-0.00000537,-0.00003547,2.2066943350485100,-1.1543064893851200,-0.00000017370874174305600,-0.000000737644014,Bet,,Vol,1,41195,,29.40356573672510,,,
41586,41704,71369,3323,,1Omi UMa,,8.504431,60.718169,54.9149,-134.31,-107.73,20.0,3.350,-0.348,G4II-III,0.856,-16.375480,21.290022,47.898272,0.00000699,0.00004956,0.00000381,2.2264548414090200,1.0597319679644400,-0.0000006511532543541670,-0.000000522289778,Omi,1,UMa,1,41586,,120.00518202042600,,,
42396,42515,74006,3438,,Bet Pyx,,8.668373,-35.308352,127.5510,9.68,-21.18,-13.0,3.970,-1.558,G5II/III,0.936,-66.942302,79.706384,-73.721425,0.00000726,-0.00001795,-0.00000300,2.2693746966371900,-0.6162470014809490,0.00000004692996427777780,-0.000000102683537,Bet,,Pyx,1,42396,,365.76319300945200,,,
42416,42536,74195,3447,,,,8.671554,-52.921887,151.2859,-24.62,35.09,16.0,3.600,-2.299,B3IV,-0.168,-58.718510,69.796529,-120.698168,-0.00000575,0.00003488,0.00000246,2.2702075565901300,-0.9236611784402,-0.00000011936112815277800,0.00000017012112,Omi,,Vel,1,42416,,723.7690370745290,Omi,3.623,3.573
42452,42570,74180,3445,,,,8.677103,-46.648744,100000.0000,-6.30,4.29,25.0,3.770,-16.230,F3Ia,0.670,-44268.895114,52465.832585,-72715.894970,0.00134764,0.00313870,0.00140904,2.2716603077464600,-0.8141741820130730,-0.000000030543261875,0.000000020798506,,,Vel,1,42452,,270395836.4108850,,,
42709,42828,74575,3468,,Alp Pyx,,8.726539,-33.186385,269.5418,-14.28,10.60,15.0,3.680,-3.473,B1.5III,-0.180,-147.689477,170.508984,-147.537653,0.00000073,0.00002765,0.00000319,2.284602472225310,-0.5792116933353130,-0.00000006923139358333330,0.00000005139025,Alp,,Pyx,1,42709,,2134.027442848980,,,
42792,42911,74442,3461,,47Del Cnc,,8.744750,18.154309,40.0320,-17.10,-228.46,17.0,3.940,0.928,K0III,1.083,-25.041776,28.633970,12.473108,-0.00001747,0.00002502,-0.00003671,2.2893702005975300,0.31685245945332700,-0.000000082903139375,-0.000001107605334,Del,47,Cnc,1,42792,,37.05100563019240,,,
42794,42913,74956,3485,Gl 321.3A,Del Vel,,8.745059,-54.708821,24.6975,28.78,-104.14,2.2,1.930,-0.033,A1V,0.043,-9.394033,10.739813,-20.158771,0.00000325,-0.00000895,-0.00000904,2.289451210882050,-0.9548490567434530,0.0000001395293772638890,-0.000000504884966,Del,,Vel,1,42794,Gl 321.3,89.78421709097270,Del,1.939,1.929
42904,43023,75063,3487,,,,8.767124,-46.041527,568.1818,-12.23,4.82,24.0,3.870,-4.902,A1III,0.015,-261.370054,295.353930,-409.001899,0.00000760,0.00004224,-0.00000845,2.29522777618876,-0.8035762455298340,-0.00000005929271313194450,0.000000023368019,,,Vel,1,42904,,7957.927898970920,,,
42990,43109,74874,3482,,11Eps Hya,,8.779587,6.418809,39.6354,-231.04,-40.17,36.0,3.380,0.390,G0III-IV,0.685,-26.198413,29.410867,4.431082,0.00000824,0.00005749,-0.00000355,2.2984903710066300,0.11202935494051900,-0.0000011201135275555600,-0.000000194749655,Eps,11,Hya,1,42990,,60.81350012787180,Eps,3.39,3.37
43659,43783,76728,3571,,,,8.917457,-60.644609,98.0392,-28.18,42.24,25.0,3.840,-1.117,B8III,-0.104,-33.242229,34.710992,-85.450746,-0.00001110,0.00003095,-0.00001244,2.3345847815706700,-1.0584481041286400,-0.00000013662049518055600,0.000000204785298,,,Car,1,43659,,243.6688423459580,,,
43689,43813,76294,3547,,16Zet Hya,,8.923230,5.945563,51.2558,-99.76,14.65,23.0,3.110,-0.439,G8III-IV,0.978,-35.316755,36.765697,5.309278,0.00000193,0.00003377,0.00000606,2.336096050061380,0.103769655470535,-0.0000004836501277222220,0.000000071025204,Zet,16,Hya,1,43689,,130.49684141302200,,,
44000,44127,76644,3569,Gl 331A,9Iot UMa,,8.986828,48.041826,14.5096,-441.12,-215.21,9.0,3.120,2.312,A7IV,0.223,-6.835882,6.883318,10.789878,0.00000975,0.00003422,-0.00000328,2.352746110161560,0.8384880495341910,-0.000002138610107666670,-0.000001043367521,Iot,9,UMa,1,44000,Gl 331,10.356189770449900,,,
44120,44248,76943,3579,Gl 332A,,,9.010685,41.782911,16.0694,-487.67,-219.29,27.1,3.960,2.930,F5V,0.463,-8.496677,8.449391,10.707365,0.00000406,0.00004954,0.00000573,2.3589919414548400,0.7292493664557,-0.0000023642908759652800,-0.00000106314792,,,Lyn,1,44120,Gl 332,5.861381645140290,,,
44343,44471,77327,3594,,12Kap UMa,,9.060427,47.156525,109.8901,-37.37,-55.39,4.0,3.570,-1.635,A1Vn,0.007,-53.667801,51.996165,80.572997,-0.00000368,0.00003129,-0.00001707,2.372014221719870,0.8230366182899010,-0.00000018117487242361100,-0.000000268538297,Kap,12,UMa,1,44343,,392.6449353996000,,,
44383,44511,78004,3614,,,,9.069248,-47.097737,91.8274,-46.82,-9.57,24.0,3.750,-1.065,K2III,1.174,-44.996400,43.393870,-67.265198,0.00000469,0.00002444,-0.00002088,2.374323600839550,-0.8220105799708540,-0.0000002269897652361110,-0.000000046396669,,,Vel,1,44383,,232.2736796357110,,,
44689,44816,78647,3634,,Lam Vel,,9.133268,-43.432589,166.9449,-23.21,14.28,18.0,2.230,-3.883,K4Ib-II,1.665,-88.662596,82.682121,-114.774841,-0.00000278,0.00002827,-0.00000426,2.3910838764040200,-0.7580416852253110,-0.00000011252525525694400,0.000000069231393,Lam,,Vel,1,44689,,3113.149665447030,Lam,2.272,2.182
44952,45080,79351,3659,,,,9.182804,-58.966896,136.9863,-17.67,14.14,23.0,3.430,-2.253,B2IV,-0.190,-52.268405,47.490561,-117.379570,-0.00000704,0.00002225,-0.00001532,2.404052503417450,-1.0291664791642800,-0.00000008566657735416670,0.000000068552654,,,Car,1,44952,,693.7452139421240,V357,3.444,3.424
44972,45101,79447,3663,,,,9.187985,-62.316977,166.3894,-38.04,15.93,18.0,3.960,-2.146,B3IV,-0.180,-57.282911,51.905154,-147.343168,0.00000583,0.00003612,-0.00001033,2.4054088202976600,-1.0876364292303300,-0.00000018442312408333300,0.000000077230819,,,Car,1,44972,,628.6370884130500,,,
45106,45238,80007,3685,,Bet Car,Miaplacidus,9.220041,-69.717208,34.6981,-157.66,108.91,-5.0,1.670,-1.032,A2IV,0.070,-8.980712,8.001552,-32.546536,0.00000613,0.00003005,0.00001115,2.413801172874070,-1.2167948189074300,-0.0000007643572487638890,0.000000528010579,Bet,,Car,1,45106,,225.32013356294800,,,
45204,45336,79469,3665,,22The Hya,,9.239405,2.314280,34.7947,112.57,-306.07,-10.0,3.890,1.182,B9.5V,-0.060,-26.074955,22.995381,1.405035,-0.00000646,-0.00001962,-0.00005200,2.4188706353541500,0.040391810144220000,0.0000005457547602013890,-0.000001483869232,The,22,Hya,1,45204,,29.322432823031200,,,
45425,45556,80404,3699,,Iot Car,Tureis,9.284838,-59.275229,234.7418,-19.03,13.11,13.0,2.210,-4.643,A8Ib,0.189,-90.887872,78.251756,-201.791538,-0.00000074,0.00002921,-0.00000381,2.43076493672462,-1.0345479138581100,-0.00000009226004340972220,0.000000063559073,Iot,,Car,1,45425,,6269.024974761650,,,
45557,45688,80081,3690,,38    Lyn,,9.314069,36.802597,38.2702,-32.61,-123.78,4.0,3.820,0.906,A1V,0.066,-23.374361,19.815176,22.926164,-0.00000908,0.00001563,-0.00001594,2.4384175526447600,0.6423264861042360,-0.00000015809774122916700,-0.000000600102373,,38,Lyn,1,45557,,37.80941866832970,,,
45728,45860,80493,3705,,40Alp Lyn,,9.350925,34.392562,62.2665,-222.80,14.78,38.0,3.140,-0.831,M0IIIvar,1.550,-39.512346,32.846027,35.172040,0.00002027,0.00007061,0.00002563,2.4480663505573000,0.6002634409852840,-0.0000010801648802777800,0.000000071655461,Alp,40,Lyn,1,45728,,187.24058959868000,,,
45809,45941,81188,3734,,Kap Vel,,9.368562,-55.010668,175.4386,-10.72,11.24,22.0,2.470,-3.751,B2IV,-0.141,-77.657770,63.951481,-143.729782,-0.00001021,0.00002022,-0.00001295,2.4526837752447700,-0.9601172781857510,-0.000000051972026555555600,0.000000054493057,Kap,,Vel,1,45809,,2756.7666102901000,,,
46259,46390,81797,3748,,30Alp Hya,Alphard,9.459790,-8.658603,55.2792,-14.49,33.25,-4.0,1.990,-1.723,K3III,1.440,-43.003468,33.722848,-8.322089,0.00000452,0.00000139,0.00000942,2.4765671803168500,-0.151121122495205,-0.0000000702495023125,0.000000161200548,Alp,30,Hya,1,46259,,425.7944535825970,,,
46518,46651,82434,3786,Gl 351A,Psi Vel,,9.511674,-40.466769,18.8147,-147.14,48.65,8.8,3.600,2.228,F2IV,0.371,-11.382585,8.679058,-12.210922,0.00000040,0.00001657,-0.00000247,2.490150478145070,-0.7062783622087690,-0.0000007133548495694440,0.000000235861855,Psi,,Vel,1,46518,Gl 351,11.189224819552400,,,
46568,46701,82668,3803,,,,9.520371,-57.034377,73.2601,-32.58,6.08,-14.0,3.160,-1.164,K5III,1.538,-31.754679,24.098313,-61.464914,0.00001176,0.00000560,0.00001319,2.4924272339174000,-0.9954376610791290,-0.000000157952297125,0.000000029476671,,,Vel,1,46568,,254.4485615146630,N,3.169,3.149
46600,46733,81937,3757,NN 3559,23    UMa,,9.525453,63.061861,23.8152,107.55,26.86,-10.4,3.650,1.766,F0IV,0.360,-8.603035,6.510645,21.231076,-0.00000145,-0.00001448,-0.00000808,2.4937578753997400,1.1006371004333500,0.0000005214171134375,0.000000130220954,,23,UMa,1,46600,,17.123794212449300,,,
46720,46853,82328,3775,Gl 354A,25The UMa,,9.547715,51.677300,13.4789,-947.06,-535.60,15.3,3.170,2.522,F6IV,0.475,-6.693935,5.005096,10.574720,0.00000729,0.00007181,-0.00000942,2.499585849581120,0.9019390372068610,-0.000004591476443069440,-0.000002596662073,The,25,UMa,1,46720,Gl 354,8.534930716135480,,,
47297,47431,83618,3845,,35Iot Hya,,9.664267,-1.142810,80.7103,47.81,-62.92,23.0,3.900,-0.635,K3IIIvar,1.313,-66.071937,46.325951,-1.609728,-0.00002959,-0.00000210,-0.00002508,2.530099227157430,-0.01994579914171130,0.00000023178942067361100,-0.000000305044767,Iot,35,Hya,1,47297,,156.3147642640950,,,
47373,47508,83808,3852,,14Omi Leo,,9.685843,9.892308,39.9521,-143.67,-37.45,27.0,3.520,0.512,A5V+...,0.516,-32.353394,22.412883,6.863686,-0.00000754,0.00003907,-0.00000240,2.53574770934662,0.17265334432617400,-0.0000006965318148541670,-0.000000181562723,Omi,14,Leo,1,47373,,54.35005651294470,,,
47719,47854,84810,3884,,,,9.754117,-62.507903,478.4689,-12.88,8.28,3.0,3.690,-4.709,G5Iab/Ib,1.010,-183.781936,122.513039,-424.437591,0.00000122,0.00003509,0.00000614,2.5536217696149800,-1.0909687167524900,-0.00000006244400205555560,0.000000040142572,,,Car,1,47719,,6661.929002234550,L,3.989,3.269
47772,47908,84441,3873,,17Eps Leo,Ras Elased Australis,9.764188,23.774255,75.6430,-46.09,-9.57,4.0,2.970,-1.424,G0II,0.808,-57.700126,38.244772,30.494289,0.00000504,0.00001694,-0.00000156,2.556258343807030,0.41493902002914600,-0.00000022345062536805600,-0.000000046396669,Eps,17,Leo,1,47772,,323.2957533680940,,,
47866,48002,85123,3890,,Ups Car,,9.785036,-65.072007,440.5286,-11.55,4.97,14.0,2.920,-5.300,A9,0.273,-155.321542,101.734428,-399.488275,0.00000041,0.00002921,-0.00000851,2.561716522035170,-1.1357207681666600,-0.00000005599598010416670,0.000000024095239,Ups,,Car,1,47866,,11481.536214968800,,,
48182,48319,84999,3888,,29Ups UMa,,9.849867,59.038735,35.6379,-294.45,-151.75,27.0,3.780,1.020,F0IV,0.291,-15.505407,9.784196,30.560252,-0.00000388,0.00006260,0.00001019,2.578689055078530,1.0304203195833500,-0.000001427533882395830,-0.00000073570476,Ups,29,UMa,1,48182,,34.04081897010010,Ups,3.813,3.743
48318,48455,85503,3905,,24Mu  Leo,,9.879398,26.006951,38.0518,-216.29,-54.92,14.0,3.880,0.978,K0III,1.222,-29.062466,18.025880,16.685015,0.00000632,0.00004303,-0.00000283,2.5864202487192900,0.45390693122786100,-0.0000010486035096736100,-0.000000266259673,Mu,24,Leo,1,48318,,35.383435681472200,,,
48635,48774,86440,3940,,Phi Vel,,9.947708,-54.567790,487.8049,-13.13,2.83,14.0,3.520,-4.921,B5Ib,-0.067,-242.953038,144.739494,-397.464518,0.00000408,0.00003371,-0.00000779,2.6043037440096800,-0.9523876069480140,-0.00000006365603625694450,0.000000013720227,Phi,,Vel,1,48635,,8098.41447325789,,,
49441,49583,87737,3975,,30Eta Leo,,10.122209,16.762664,389.1051,-1.94,-0.53,3.0,3.480,-4.470,A0Ib,-0.031,-328.449984,175.868859,112.220999,-0.00000112,0.00000475,-0.00000007,2.6499881097028800,0.29256368451677,-0.000000009405385402777780,-0.000000002569512,Eta,30,Leo,1,49441,,5345.643593969720,,,
49528,49669,87901,3982,,32Alp Leo,Regulus,10.139532,11.967207,24.3132,-249.40,4.91,6.0,1.360,-0.569,B7V,-0.087,-21.018857,11.132218,5.041397,0.00000856,0.00002873,0.00000184,2.654523172153460,0.20886716528807100,-0.0000012091253193055600,0.000000023804351,Alp,32,Leo,1,49528,,147.09570767969800,,,
